"genotype","rep","image","width","SE","df","asymp.LCL","asymp.UCL"
"2014009-034","1","8",2.20057001303928,0.119237009401183,Inf,1.97307450273332,2.44047499083449
"2014009-041","1","8",1.91110217978327,0.111118260350072,Inf,1.69951912521701,2.13509470183879
"2014009-046","1","8",2.26474031390783,0.120963037836866,Inf,2.03386185003165,2.50802824527327
"2014010-010","1","8",1.81363490347062,0.108247633898349,Inf,1.60767817336281,2.03200110106769
"W1406-001","1","8",1.70042249748289,0.104814628831554,Inf,1.50119433366474,1.9120601287903
"W1411-017","1","8",2.26234733375187,0.12089911469058,Inf,2.03159415694018,2.50550997805281
"W1425-006","1","8",2.30177450977483,0.121948052137312,Inf,2.06896545334551,2.5469930336934
"2014001-005","2","8",2.40302942708463,0.124601429313743,Inf,2.16501984695213,2.65344847470643
"2014005-019","2","8",1.92112872595078,0.111409368508418,Inf,1.70897510987856,2.14569180951226
"2014005-024","2","8",2.37023780368475,0.123748356528837,Inf,2.13390021548684,2.61898485937192
"2014006-046","2","8",1.80082499178463,0.107864673739927,Inf,1.59561884979484,2.01844060126368
"2014007-001","2","8",2.05382084396427,0.115192647049309,Inf,1.83425213820842,2.28579901720938
"2014008-016","2","8",2.31689073940131,0.122347825911686,Inf,2.08329814077226,2.56289280551962
"2014009-010","2","8",1.99446317603546,0.113515846156966,Inf,1.77818093963785,2.22315487992233
"2014009-012","2","8",2.51571961848539,0.127489552847762,Inf,2.27204942024329,2.77179928421675
"2014009-034","2","8",2.25942591470502,0.120821029626546,Inf,2.02882578180657,2.50243551509273
"2014009-041","2","8",1.96597707504126,0.112702280575435,Inf,1.75128939788251,2.19307421968927
"2014009-046","2","8",2.32444256889958,0.12254705806223,Inf,2.0904594824309,2.57083512285752
"2014010-010","2","8",1.86710219489376,0.109831654123712,Inf,1.65804084219345,2.08857301508333
"W1406-001","2","8",1.75220642425431,0.106398649056917,Inf,1.54987363784367,1.96694867815422
"W1411-017","2","8",2.32201824420355,0.122483134915943,Inf,2.08816044479937,2.56828551109699
"W1425-006","2","8",2.36195976383665,0.123532072362676,Inf,2.12604608481484,2.61028291034772
"2014001-005","1","9",2.70315958328613,0.132153698608333,Inf,2.4503478273347,2.96838080672688
"2014005-019","1","9",1.63847759143453,0.102282204346685,Inf,1.44414006565837,1.84507893921611
"2014005-024","1","9",2.37827411685381,0.123957963983161,Inf,2.14152570559453,2.62743199560235
"2014006-046","1","9",1.97523117129952,0.112967220923335,Inf,1.76002422060083,2.20284758948746
"2014007-001","1","9",1.88432246242543,0.11033697984629,Inf,1.67427068950841,2.10678370283171
"2014008-016","1","9",2.40647318764512,0.123960645188446,Inf,2.16964707947747,2.65556387961687
"2014009-010","1","9",1.9136276743955,0.111191656717973,Inf,1.70190076559156,2.13776405068869
"2014009-012","1","9",2.35085360501695,0.122519750485022,Inf,2.11685159848229,2.59712019517324
"2014009-034","1","9",2.2916790664552,0.121680329883131,Inf,2.05939473600194,2.53637286439772
"2014009-041","1","9",2.16589248348558,0.118293784648649,Inf,1.94024565972392,2.4039487747365
"2014009-046","1","9",2.08358176318783,0.115344953466709,Inf,1.86364210077973,2.31578600996612
"2014010-010","1","9",1.76926327449009,0.10691526358342,Inf,1.56591794221361,1.98501807425583
"W1406-001","1","9",1.69846986187184,0.104754430978892,Inf,1.49935968367686,1.90998950755609
"W1411-017","1","9",2.34988658272617,0.122490756190353,Inf,2.11594102425351,2.59609596539784
"W1425-006","1","9",2.35504442754935,0.123351101452042,Inf,2.11948544499463,2.60301287759333
"2014001-005","2","9",2.76834914820166,0.133737718833585,Inf,2.51243276965794,3.03667499423468
"2014005-019","2","9",1.6893166857243,0.103860140178134,Inf,1.4918868449787,1.89901111333554
"2014005-024","2","9",2.43944492569593,0.125541984208524,Inf,2.19959189184415,2.69170742703696
"2014006-046","2","9",2.03101269932119,0.114551241148698,Inf,1.81270112603001,2.26173374010163
"2014007-001","2","9",1.93881425892372,0.111921000071653,Inf,1.7256578634142,2.16438012192249
"2014008-016","2","9",2.46800328176433,0.125531504447436,Inf,2.22809796628712,2.72017242157133
"2014009-010","2","9",1.96853855936189,0.112775676943336,Inf,1.75370702796545,2.19577955824758
"2014009-012","2","9",2.41167299982514,0.124090655970171,Inf,2.17459169553982,2.66101812857879
"2014009-034","2","9",2.35173304364139,0.123264350108495,Inf,2.11634409059564,2.59953146417641
"2014009-041","2","9",2.22428587747186,0.119877804874012,Inf,1.99553443111771,2.46544679131528
"2014009-046","2","9",2.14086229491968,0.116916074779231,Inf,1.9178429110886,2.37614550265077
"2014010-010","2","9",1.82207724177082,0.108499283808783,Inf,1.61562728690184,2.04093666412905
"W1406-001","2","9",1.75022427079074,0.106338451204255,Inf,1.54800947000326,1.96484853906748
"W1411-017","2","9",2.41069354712005,0.124069296618221,Inf,2.1736544861493,2.65999719206716
"W1425-006","2","9",2.41591766300795,0.124935121677405,Inf,2.17725405786074,2.66699073564443
